system:index,NDVI,.geo
3638,0.11594238168732807,"{""type"":""Polygon"",""coordinates"":[[[50.16666666666667,30.87103685790359],[50.5,30.87103685790359],[50.5,31.131932241375594],[50.16666666666667,31.131932241375594],[50.16666666666667,30.87103685790359]]]}"
3639,0.11932650805235688,"{""type"":""Polygon"",""coordinates"":[[[50.5,30.87103685790359],[50.833333333333336,30.87103685790359],[50.833333333333336,31.131932241375594],[50.5,31.131932241375594],[50.5,30.87103685790359]]]}"
3640,0.11978829902603742,"{""type"":""Polygon"",""coordinates"":[[[50.833333333333336,30.87103685790359],[51.16666666666668,30.87103685790359],[51.16666666666668,31.131932241375594],[50.833333333333336,31.131932241375594],[50.833333333333336,30.87103685790359]]]}"
3641,0.10429389309596752,"{""type"":""Polygon"",""coordinates"":[[[51.16666666666668,30.87103685790359],[51.5,30.87103685790359],[51.5,31.131932241375594],[51.16666666666668,31.131932241375594],[51.16666666666668,30.87103685790359]]]}"
3642,0.08418146657683123,"{""type"":""Polygon"",""coordinates"":[[[51.5,30.87103685790359],[51.83333333333334,30.87103685790359],[51.83333333333334,31.131932241375594],[51.5,31.131932241375594],[51.5,30.87103685790359]]]}"
3643,0.07744673402982745,"{""type"":""Polygon"",""coordinates"":[[[51.83333333333334,30.87103685790359],[52.16666666666667,30.871036857903597],[52.16666666666667,31.131932241375594],[51.83333333333334,31.131932241375594],[51.83333333333334,30.87103685790359]]]}"
3644,0.06434416760541532,"{""type"":""Polygon"",""coordinates"":[[[52.16666666666667,30.871036857903597],[52.5,30.87103685790359],[52.50000000000001,31.131932241375594],[52.16666666666667,31.131932241375594],[52.16666666666667,30.871036857903597]]]}"
3645,0.05641409792340001,"{""type"":""Polygon"",""coordinates"":[[[52.5,30.87103685790359],[52.83333333333334,30.87103685790359],[52.83333333333334,31.131932241375594],[52.50000000000001,31.131932241375594],[52.5,30.87103685790359]]]}"
3646,0.04347674127162447,"{""type"":""Polygon"",""coordinates"":[[[52.83333333333334,30.87103685790359],[53.16666666666667,30.87103685790359],[53.16666666666668,31.131932241375594],[52.83333333333334,31.131932241375594],[52.83333333333334,30.87103685790359]]]}"
3647,0.040945682260928914,"{""type"":""Polygon"",""coordinates"":[[[53.16666666666667,30.87103685790359],[53.49999999999999,30.87103685790359],[53.49999999999999,31.131932241375594],[53.16666666666668,31.131932241375594],[53.16666666666667,30.87103685790359]]]}"
3648,0.018294793956633502,"{""type"":""Polygon"",""coordinates"":[[[53.49999999999999,30.87103685790359],[53.83333333333334,30.87103685790359],[53.83333333333334,31.131932241375594],[53.49999999999999,31.131932241375594],[53.49999999999999,30.87103685790359]]]}"
3649,0.015808786290771162,"{""type"":""Polygon"",""coordinates"":[[[53.83333333333334,30.87103685790359],[54.16666666666667,30.87103685790359],[54.16666666666667,31.131932241375587],[53.83333333333334,31.131932241375594],[53.83333333333334,30.87103685790359]]]}"
3650,0.026450084392717437,"{""type"":""Polygon"",""coordinates"":[[[54.16666666666667,30.87103685790359],[54.500000000000014,30.871036857903597],[54.50000000000001,31.131932241375594],[54.16666666666667,31.131932241375587],[54.16666666666667,30.87103685790359]]]}"
3651,0.032081307853585636,"{""type"":""Polygon"",""coordinates"":[[[54.500000000000014,30.871036857903597],[54.83333333333334,30.871036857903597],[54.83333333333334,31.131932241375594],[54.50000000000001,31.131932241375594],[54.500000000000014,30.871036857903597]]]}"
3652,0.030343467472207578,"{""type"":""Polygon"",""coordinates"":[[[54.83333333333334,30.871036857903597],[55.166666666666664,30.871036857903597],[55.16666666666667,31.131932241375594],[54.83333333333334,31.131932241375594],[54.83333333333334,30.871036857903597]]]}"
3653,0.0223969498825865,"{""type"":""Polygon"",""coordinates"":[[[55.166666666666664,30.871036857903597],[55.50000000000001,30.87103685790359],[55.50000000000001,31.131932241375594],[55.16666666666667,31.131932241375594],[55.166666666666664,30.871036857903597]]]}"
3654,0.09150668020282993,"{""type"":""Polygon"",""coordinates"":[[[34.5,31.131932241375594],[34.833333333333336,31.131932241375594],[34.833333333333336,31.392827624847584],[34.50000000000001,31.392827624847577],[34.5,31.131932241375594]]]}"
3655,0.06748861145314708,"{""type"":""Polygon"",""coordinates"":[[[34.833333333333336,31.131932241375594],[35.166666666666664,31.131932241375594],[35.16666666666667,31.392827624847584],[34.833333333333336,31.392827624847584],[34.833333333333336,31.131932241375594]]]}"
3656,0.010272639096636943,"{""type"":""Polygon"",""coordinates"":[[[35.166666666666664,31.131932241375594],[35.5,31.131932241375594],[35.50000000000001,31.392827624847577],[35.16666666666667,31.392827624847584],[35.166666666666664,31.131932241375594]]]}"
3657,0.056144692022680354,"{""type"":""Polygon"",""coordinates"":[[[35.5,31.131932241375594],[35.833333333333336,31.131932241375587],[35.833333333333336,31.392827624847584],[35.50000000000001,31.392827624847577],[35.5,31.131932241375594]]]}"
3658,0.052108896004891325,"{""type"":""Polygon"",""coordinates"":[[[35.833333333333336,31.131932241375587],[36.166666666666664,31.131932241375594],[36.16666666666666,31.392827624847577],[35.833333333333336,31.392827624847584],[35.833333333333336,31.131932241375587]]]}"
3659,0.05254056953933293,"{""type"":""Polygon"",""coordinates"":[[[36.166666666666664,31.131932241375594],[36.50000000000001,31.131932241375594],[36.5,31.392827624847584],[36.16666666666666,31.392827624847577],[36.166666666666664,31.131932241375594]]]}"
3660,0.057837611055523305,"{""type"":""Polygon"",""coordinates"":[[[36.50000000000001,31.131932241375594],[36.83333333333333,31.131932241375594],[36.833333333333336,31.392827624847577],[36.5,31.392827624847584],[36.50000000000001,31.131932241375594]]]}"
3661,0.055067650996786954,"{""type"":""Polygon"",""coordinates"":[[[36.83333333333333,31.131932241375594],[37.166666666666664,31.131932241375594],[37.166666666666664,31.392827624847584],[36.833333333333336,31.392827624847577],[36.83333333333333,31.131932241375594]]]}"
3662,0.05131628109755117,"{""type"":""Polygon"",""coordinates"":[[[37.166666666666664,31.131932241375594],[37.49999999999999,31.131932241375594],[37.5,31.392827624847584],[37.166666666666664,31.392827624847584],[37.166666666666664,31.131932241375594]]]}"
3663,0.039029328404226175,"{""type"":""Polygon"",""coordinates"":[[[37.49999999999999,31.131932241375594],[37.833333333333336,31.131932241375594],[37.833333333333336,31.392827624847584],[37.5,31.392827624847584],[37.49999999999999,31.131932241375594]]]}"
3664,0.028798074307459468,"{""type"":""Polygon"",""coordinates"":[[[37.833333333333336,31.131932241375594],[38.16666666666667,31.131932241375594],[38.16666666666668,31.392827624847584],[37.833333333333336,31.392827624847584],[37.833333333333336,31.131932241375594]]]}"
3665,0.0395676860700038,"{""type"":""Polygon"",""coordinates"":[[[38.16666666666667,31.131932241375594],[38.5,31.131932241375594],[38.5,31.392827624847577],[38.16666666666668,31.392827624847584],[38.16666666666667,31.131932241375594]]]}"
3666,0.05559614280965336,"{""type"":""Polygon"",""coordinates"":[[[38.5,31.131932241375594],[38.83333333333334,31.131932241375587],[38.83333333333334,31.392827624847584],[38.5,31.392827624847577],[38.5,31.131932241375594]]]}"
3667,0.06528710008006634,"{""type"":""Polygon"",""coordinates"":[[[38.83333333333334,31.131932241375587],[39.16666666666667,31.131932241375587],[39.16666666666667,31.392827624847584],[38.83333333333334,31.392827624847584],[38.83333333333334,31.131932241375587]]]}"
3668,0.058504052214469617,"{""type"":""Polygon"",""coordinates"":[[[39.16666666666667,31.131932241375587],[39.50000000000001,31.131932241375594],[39.5,31.392827624847577],[39.16666666666667,31.392827624847584],[39.16666666666667,31.131932241375587]]]}"
3669,0.06215569313189731,"{""type"":""Polygon"",""coordinates"":[[[39.50000000000001,31.131932241375594],[39.83333333333334,31.131932241375587],[39.833333333333336,31.392827624847577],[39.5,31.392827624847577],[39.50000000000001,31.131932241375594]]]}"
3670,0.0690808156898421,"{""type"":""Polygon"",""coordinates"":[[[39.83333333333334,31.131932241375587],[40.16666666666667,31.131932241375594],[40.16666666666667,31.392827624847577],[39.833333333333336,31.392827624847577],[39.83333333333334,31.131932241375587]]]}"
3671,0.07662496190293477,"{""type"":""Polygon"",""coordinates"":[[[40.16666666666667,31.131932241375594],[40.50000000000001,31.131932241375594],[40.5,31.392827624847584],[40.16666666666667,31.392827624847577],[40.16666666666667,31.131932241375594]]]}"
3672,0.07264621317953791,"{""type"":""Polygon"",""coordinates"":[[[40.50000000000001,31.131932241375594],[40.83333333333334,31.131932241375594],[40.83333333333334,31.392827624847584],[40.5,31.392827624847584],[40.50000000000001,31.131932241375594]]]}"
3673,0.0656688820362279,"{""type"":""Polygon"",""coordinates"":[[[40.83333333333334,31.131932241375594],[41.16666666666667,31.131932241375594],[41.16666666666667,31.392827624847584],[40.83333333333334,31.392827624847584],[40.83333333333334,31.131932241375594]]]}"
3674,0.06122543815653046,"{""type"":""Polygon"",""coordinates"":[[[41.16666666666667,31.131932241375594],[41.5,31.131932241375594],[41.49999999999999,31.392827624847577],[41.16666666666667,31.392827624847584],[41.16666666666667,31.131932241375594]]]}"
3675,0.05852186098237834,"{""type"":""Polygon"",""coordinates"":[[[41.5,31.131932241375594],[41.833333333333336,31.131932241375594],[41.833333333333336,31.392827624847577],[41.49999999999999,31.392827624847577],[41.5,31.131932241375594]]]}"
3676,0.058370814359139045,"{""type"":""Polygon"",""coordinates"":[[[41.833333333333336,31.131932241375594],[42.16666666666667,31.131932241375594],[42.16666666666667,31.392827624847584],[41.833333333333336,31.392827624847577],[41.833333333333336,31.131932241375594]]]}"
3677,0.05984252720189067,"{""type"":""Polygon"",""coordinates"":[[[42.16666666666667,31.131932241375594],[42.50000000000001,31.131932241375594],[42.50000000000001,31.392827624847584],[42.16666666666667,31.392827624847584],[42.16666666666667,31.131932241375594]]]}"
3678,0.06442066755672007,"{""type"":""Polygon"",""coordinates"":[[[42.50000000000001,31.131932241375594],[42.833333333333336,31.131932241375594],[42.833333333333336,31.392827624847584],[42.50000000000001,31.392827624847584],[42.50000000000001,31.131932241375594]]]}"
3679,0.06034903888532748,"{""type"":""Polygon"",""coordinates"":[[[42.833333333333336,31.131932241375594],[43.16666666666667,31.131932241375594],[43.16666666666667,31.392827624847584],[42.833333333333336,31.392827624847584],[42.833333333333336,31.131932241375594]]]}"
3680,0.060242020282237074,"{""type"":""Polygon"",""coordinates"":[[[43.16666666666667,31.131932241375594],[43.5,31.131932241375594],[43.5,31.392827624847584],[43.16666666666667,31.392827624847584],[43.16666666666667,31.131932241375594]]]}"
3681,0.06223928554489652,"{""type"":""Polygon"",""coordinates"":[[[43.5,31.131932241375594],[43.83333333333334,31.131932241375594],[43.83333333333334,31.392827624847584],[43.5,31.392827624847584],[43.5,31.131932241375594]]]}"
3682,0.0633711619688731,"{""type"":""Polygon"",""coordinates"":[[[43.83333333333334,31.131932241375594],[44.166666666666664,31.131932241375594],[44.16666666666667,31.392827624847584],[43.83333333333334,31.392827624847584],[43.83333333333334,31.131932241375594]]]}"
3683,0.060108364685249646,"{""type"":""Polygon"",""coordinates"":[[[44.166666666666664,31.131932241375594],[44.50000000000001,31.131932241375594],[44.50000000000001,31.392827624847584],[44.16666666666667,31.392827624847584],[44.166666666666664,31.131932241375594]]]}"
3684,0.04908644311983991,"{""type"":""Polygon"",""coordinates"":[[[44.50000000000001,31.131932241375594],[44.83333333333334,31.131932241375594],[44.833333333333336,31.392827624847577],[44.50000000000001,31.392827624847584],[44.50000000000001,31.131932241375594]]]}"
3685,0.05179986424358535,"{""type"":""Polygon"",""coordinates"":[[[44.83333333333334,31.131932241375594],[45.16666666666668,31.131932241375594],[45.16666666666667,31.392827624847584],[44.833333333333336,31.392827624847577],[44.83333333333334,31.131932241375594]]]}"
3686,0.05278409087678742,"{""type"":""Polygon"",""coordinates"":[[[45.16666666666668,31.131932241375594],[45.5,31.131932241375594],[45.5,31.392827624847584],[45.16666666666667,31.392827624847584],[45.16666666666668,31.131932241375594]]]}"
3687,0.05052203979382376,"{""type"":""Polygon"",""coordinates"":[[[45.5,31.131932241375594],[45.833333333333336,31.131932241375594],[45.83333333333333,31.392827624847584],[45.5,31.392827624847584],[45.5,31.131932241375594]]]}"
3688,0.06274262541518529,"{""type"":""Polygon"",""coordinates"":[[[45.833333333333336,31.131932241375594],[46.166666666666664,31.131932241375594],[46.166666666666664,31.392827624847584],[45.83333333333333,31.392827624847584],[45.833333333333336,31.131932241375594]]]}"
3689,0.09834433490617137,"{""type"":""Polygon"",""coordinates"":[[[46.166666666666664,31.131932241375594],[46.5,31.131932241375594],[46.5,31.392827624847577],[46.166666666666664,31.392827624847584],[46.166666666666664,31.131932241375594]]]}"
3690,0.07065264059541755,"{""type"":""Polygon"",""coordinates"":[[[46.5,31.131932241375594],[46.833333333333336,31.131932241375594],[46.83333333333334,31.392827624847584],[46.5,31.392827624847577],[46.5,31.131932241375594]]]}"
3691,0.05825714641715215,"{""type"":""Polygon"",""coordinates"":[[[46.833333333333336,31.131932241375594],[47.16666666666667,31.131932241375594],[47.16666666666667,31.392827624847584],[46.83333333333334,31.392827624847584],[46.833333333333336,31.131932241375594]]]}"
3692,0.08553632138456671,"{""type"":""Polygon"",""coordinates"":[[[47.16666666666667,31.131932241375594],[47.5,31.131932241375594],[47.5,31.392827624847577],[47.16666666666667,31.392827624847584],[47.16666666666667,31.131932241375594]]]}"
3693,0.03316138388774645,"{""type"":""Polygon"",""coordinates"":[[[47.5,31.131932241375594],[47.833333333333336,31.131932241375594],[47.833333333333336,31.392827624847584],[47.5,31.392827624847577],[47.5,31.131932241375594]]]}"
3694,0.04455520632619381,"{""type"":""Polygon"",""coordinates"":[[[47.833333333333336,31.131932241375594],[48.16666666666668,31.131932241375594],[48.16666666666668,31.392827624847577],[47.833333333333336,31.392827624847584],[47.833333333333336,31.131932241375594]]]}"
3695,0.09473218104707717,"{""type"":""Polygon"",""coordinates"":[[[48.16666666666668,31.131932241375594],[48.5,31.131932241375594],[48.5,31.392827624847584],[48.16666666666668,31.392827624847577],[48.16666666666668,31.131932241375594]]]}"
3696,0.08942647404131933,"{""type"":""Polygon"",""coordinates"":[[[48.5,31.131932241375594],[48.833333333333336,31.131932241375594],[48.833333333333336,31.392827624847584],[48.5,31.392827624847584],[48.5,31.131932241375594]]]}"
3697,0.056945855425277025,"{""type"":""Polygon"",""coordinates"":[[[48.833333333333336,31.131932241375594],[49.16666666666667,31.131932241375594],[49.166666666666664,31.392827624847584],[48.833333333333336,31.392827624847584],[48.833333333333336,31.131932241375594]]]}"
3698,0.07388972779759642,"{""type"":""Polygon"",""coordinates"":[[[49.16666666666667,31.131932241375594],[49.5,31.131932241375594],[49.50000000000001,31.392827624847584],[49.166666666666664,31.392827624847584],[49.16666666666667,31.131932241375594]]]}"
3699,0.09046663334916849,"{""type"":""Polygon"",""coordinates"":[[[49.5,31.131932241375594],[49.83333333333333,31.131932241375594],[49.83333333333333,31.392827624847577],[49.50000000000001,31.392827624847584],[49.5,31.131932241375594]]]}"
3700,0.09670884950261287,"{""type"":""Polygon"",""coordinates"":[[[49.83333333333333,31.131932241375594],[50.16666666666667,31.131932241375594],[50.16666666666667,31.392827624847584],[49.83333333333333,31.392827624847577],[49.83333333333333,31.131932241375594]]]}"
3701,0.1057528431748967,"{""type"":""Polygon"",""coordinates"":[[[50.16666666666667,31.131932241375594],[50.5,31.131932241375594],[50.5,31.392827624847577],[50.16666666666667,31.392827624847584],[50.16666666666667,31.131932241375594]]]}"
3702,0.11624334913574542,"{""type"":""Polygon"",""coordinates"":[[[50.5,31.131932241375594],[50.833333333333336,31.131932241375594],[50.83333333333334,31.392827624847584],[50.5,31.392827624847577],[50.5,31.131932241375594]]]}"
3703,0.09494808683027951,"{""type"":""Polygon"",""coordinates"":[[[50.833333333333336,31.131932241375594],[51.16666666666668,31.131932241375594],[51.16666666666667,31.392827624847584],[50.83333333333334,31.392827624847584],[50.833333333333336,31.131932241375594]]]}"
3704,0.10003067272360451,"{""type"":""Polygon"",""coordinates"":[[[51.16666666666668,31.131932241375594],[51.5,31.131932241375594],[51.5,31.392827624847577],[51.16666666666667,31.392827624847584],[51.16666666666668,31.131932241375594]]]}"
3705,0.07720047490838952,"{""type"":""Polygon"",""coordinates"":[[[51.5,31.131932241375594],[51.83333333333334,31.131932241375594],[51.83333333333334,31.392827624847577],[51.5,31.392827624847577],[51.5,31.131932241375594]]]}"
3706,0.05964274946676046,"{""type"":""Polygon"",""coordinates"":[[[51.83333333333334,31.131932241375594],[52.16666666666667,31.131932241375594],[52.16666666666667,31.392827624847584],[51.83333333333334,31.392827624847577],[51.83333333333334,31.131932241375594]]]}"
3707,0.05360362599245419,"{""type"":""Polygon"",""coordinates"":[[[52.16666666666667,31.131932241375594],[52.50000000000001,31.131932241375594],[52.50000000000001,31.392827624847584],[52.16666666666667,31.392827624847584],[52.16666666666667,31.131932241375594]]]}"
3708,0.04384113171240715,"{""type"":""Polygon"",""coordinates"":[[[52.50000000000001,31.131932241375594],[52.83333333333334,31.131932241375594],[52.83333333333334,31.392827624847577],[52.50000000000001,31.392827624847584],[52.50000000000001,31.131932241375594]]]}"
3709,0.04141608022934832,"{""type"":""Polygon"",""coordinates"":[[[52.83333333333334,31.131932241375594],[53.16666666666668,31.131932241375594],[53.16666666666667,31.392827624847577],[52.83333333333334,31.392827624847577],[52.83333333333334,31.131932241375594]]]}"
3710,0.0391269301180046,"{""type"":""Polygon"",""coordinates"":[[[53.16666666666668,31.131932241375594],[53.49999999999999,31.131932241375594],[53.49999999999999,31.392827624847577],[53.16666666666667,31.392827624847577],[53.16666666666668,31.131932241375594]]]}"
3711,0.03253554013804573,"{""type"":""Polygon"",""coordinates"":[[[53.49999999999999,31.131932241375594],[53.83333333333334,31.131932241375594],[53.83333333333334,31.392827624847577],[53.49999999999999,31.392827624847577],[53.49999999999999,31.131932241375594]]]}"
3712,0.032419019728332055,"{""type"":""Polygon"",""coordinates"":[[[53.83333333333334,31.131932241375594],[54.16666666666667,31.131932241375587],[54.16666666666667,31.392827624847584],[53.83333333333334,31.392827624847577],[53.83333333333334,31.131932241375594]]]}"
3713,0.04006950037311788,"{""type"":""Polygon"",""coordinates"":[[[54.16666666666667,31.131932241375587],[54.50000000000001,31.131932241375594],[54.50000000000001,31.392827624847584],[54.16666666666667,31.392827624847584],[54.16666666666667,31.131932241375587]]]}"
3714,0.04338987936367076,"{""type"":""Polygon"",""coordinates"":[[[54.50000000000001,31.131932241375594],[54.83333333333334,31.131932241375594],[54.83333333333334,31.392827624847584],[54.50000000000001,31.392827624847584],[54.50000000000001,31.131932241375594]]]}"
3715,0.03348793999780698,"{""type"":""Polygon"",""coordinates"":[[[54.83333333333334,31.131932241375594],[55.16666666666667,31.131932241375594],[55.166666666666664,31.392827624847584],[54.83333333333334,31.392827624847584],[54.83333333333334,31.131932241375594]]]}"
3716,0.024414241335596585,"{""type"":""Polygon"",""coordinates"":[[[55.16666666666667,31.131932241375594],[55.50000000000001,31.131932241375594],[55.50000000000001,31.392827624847584],[55.166666666666664,31.392827624847584],[55.16666666666667,31.131932241375594]]]}"
3717,0.14438880645052973,"{""type"":""Polygon"",""coordinates"":[[[34.50000000000001,31.392827624847577],[34.833333333333336,31.392827624847584],[34.833333333333336,31.653723008319577],[34.50000000000001,31.653723008319577],[34.50000000000001,31.392827624847577]]]}"
3718,0.12318678857562781,"{""type"":""Polygon"",""coordinates"":[[[34.833333333333336,31.392827624847584],[35.16666666666667,31.392827624847584],[35.16666666666667,31.653723008319577],[34.833333333333336,31.653723008319577],[34.833333333333336,31.392827624847584]]]}"
3719,0.02576598234742922,"{""type"":""Polygon"",""coordinates"":[[[35.16666666666667,31.392827624847584],[35.50000000000001,31.392827624847577],[35.50000000000001,31.653723008319577],[35.16666666666667,31.653723008319577],[35.16666666666667,31.392827624847584]]]}"
3720,0.038533523037714734,"{""type"":""Polygon"",""coordinates"":[[[35.50000000000001,31.392827624847577],[35.833333333333336,31.392827624847584],[35.833333333333336,31.653723008319577],[35.50000000000001,31.653723008319577],[35.50000000000001,31.392827624847577]]]}"
3721,0.053721324876446805,"{""type"":""Polygon"",""coordinates"":[[[35.833333333333336,31.392827624847584],[36.16666666666666,31.392827624847577],[36.166666666666664,31.653723008319574],[35.833333333333336,31.653723008319577],[35.833333333333336,31.392827624847584]]]}"
3722,0.05156222297052125,"{""type"":""Polygon"",""coordinates"":[[[36.16666666666666,31.392827624847577],[36.5,31.392827624847584],[36.5,31.653723008319577],[36.166666666666664,31.653723008319574],[36.16666666666666,31.392827624847577]]]}"
3723,0.04964772517148995,"{""type"":""Polygon"",""coordinates"":[[[36.5,31.392827624847584],[36.833333333333336,31.392827624847577],[36.83333333333333,31.653723008319577],[36.5,31.653723008319577],[36.5,31.392827624847584]]]}"
3724,0.050131987838423916,"{""type"":""Polygon"",""coordinates"":[[[36.833333333333336,31.392827624847577],[37.166666666666664,31.392827624847584],[37.166666666666664,31.653723008319577],[36.83333333333333,31.653723008319577],[36.833333333333336,31.392827624847577]]]}"
3725,0.042779197102450275,"{""type"":""Polygon"",""coordinates"":[[[37.166666666666664,31.392827624847584],[37.5,31.392827624847584],[37.49999999999999,31.653723008319577],[37.166666666666664,31.653723008319577],[37.166666666666664,31.392827624847584]]]}"
3726,0.04391818646022293,"{""type"":""Polygon"",""coordinates"":[[[37.5,31.392827624847584],[37.833333333333336,31.392827624847584],[37.833333333333336,31.653723008319577],[37.49999999999999,31.653723008319577],[37.5,31.392827624847584]]]}"
3727,0.04965610716900207,"{""type"":""Polygon"",""coordinates"":[[[37.833333333333336,31.392827624847584],[38.16666666666668,31.392827624847584],[38.16666666666667,31.653723008319577],[37.833333333333336,31.653723008319577],[37.833333333333336,31.392827624847584]]]}"
3728,0.0506380294095524,"{""type"":""Polygon"",""coordinates"":[[[38.16666666666668,31.392827624847584],[38.5,31.392827624847577],[38.5,31.653723008319577],[38.16666666666667,31.653723008319577],[38.16666666666668,31.392827624847584]]]}"
3729,0.05979196998863658,"{""type"":""Polygon"",""coordinates"":[[[38.5,31.392827624847577],[38.83333333333334,31.392827624847584],[38.83333333333334,31.653723008319577],[38.5,31.653723008319577],[38.5,31.392827624847577]]]}"
3730,0.06227628112018945,"{""type"":""Polygon"",""coordinates"":[[[38.83333333333334,31.392827624847584],[39.16666666666667,31.392827624847584],[39.16666666666667,31.653723008319577],[38.83333333333334,31.653723008319577],[38.83333333333334,31.392827624847584]]]}"
3731,0.06952263825107809,"{""type"":""Polygon"",""coordinates"":[[[39.16666666666667,31.392827624847584],[39.5,31.392827624847577],[39.5,31.653723008319577],[39.16666666666667,31.653723008319577],[39.16666666666667,31.392827624847584]]]}"
3732,0.06806730996056258,"{""type"":""Polygon"",""coordinates"":[[[39.5,31.392827624847577],[39.833333333333336,31.392827624847577],[39.83333333333334,31.653723008319577],[39.5,31.653723008319577],[39.5,31.392827624847577]]]}"
3733,0.06884774121772227,"{""type"":""Polygon"",""coordinates"":[[[39.833333333333336,31.392827624847577],[40.16666666666667,31.392827624847577],[40.16666666666667,31.653723008319577],[39.83333333333334,31.653723008319577],[39.833333333333336,31.392827624847577]]]}"
3734,0.07386930990580301,"{""type"":""Polygon"",""coordinates"":[[[40.16666666666667,31.392827624847577],[40.5,31.392827624847584],[40.5,31.653723008319577],[40.16666666666667,31.653723008319577],[40.16666666666667,31.392827624847577]]]}"
3735,0.07412194811265094,"{""type"":""Polygon"",""coordinates"":[[[40.5,31.392827624847584],[40.83333333333334,31.392827624847584],[40.833333333333336,31.653723008319577],[40.5,31.653723008319577],[40.5,31.392827624847584]]]}"
3736,0.06631598970000635,"{""type"":""Polygon"",""coordinates"":[[[40.83333333333334,31.392827624847584],[41.16666666666667,31.392827624847584],[41.16666666666667,31.653723008319577],[40.833333333333336,31.653723008319577],[40.83333333333334,31.392827624847584]]]}"
3737,0.06287523279477394,"{""type"":""Polygon"",""coordinates"":[[[41.16666666666667,31.392827624847584],[41.49999999999999,31.392827624847577],[41.5,31.653723008319574],[41.16666666666667,31.653723008319577],[41.16666666666667,31.392827624847584]]]}"
3738,0.0629603682032073,"{""type"":""Polygon"",""coordinates"":[[[41.49999999999999,31.392827624847577],[41.833333333333336,31.392827624847577],[41.83333333333334,31.653723008319577],[41.5,31.653723008319574],[41.49999999999999,31.392827624847577]]]}"
3739,0.059058540690909725,"{""type"":""Polygon"",""coordinates"":[[[41.833333333333336,31.392827624847577],[42.16666666666667,31.392827624847584],[42.16666666666667,31.653723008319577],[41.83333333333334,31.653723008319577],[41.833333333333336,31.392827624847577]]]}"
3740,0.06311830656912984,"{""type"":""Polygon"",""coordinates"":[[[42.16666666666667,31.392827624847584],[42.50000000000001,31.392827624847584],[42.50000000000001,31.653723008319577],[42.16666666666667,31.653723008319577],[42.16666666666667,31.392827624847584]]]}"
3741,0.06605708419277705,"{""type"":""Polygon"",""coordinates"":[[[42.50000000000001,31.392827624847584],[42.833333333333336,31.392827624847584],[42.833333333333336,31.653723008319577],[42.50000000000001,31.653723008319577],[42.50000000000001,31.392827624847584]]]}"
3742,0.06327587555973155,"{""type"":""Polygon"",""coordinates"":[[[42.833333333333336,31.392827624847584],[43.16666666666667,31.392827624847584],[43.16666666666667,31.653723008319577],[42.833333333333336,31.653723008319577],[42.833333333333336,31.392827624847584]]]}"
3743,0.06208191474826628,"{""type"":""Polygon"",""coordinates"":[[[43.16666666666667,31.392827624847584],[43.5,31.392827624847584],[43.5,31.653723008319577],[43.16666666666667,31.653723008319577],[43.16666666666667,31.392827624847584]]]}"
3744,0.06160886321832064,"{""type"":""Polygon"",""coordinates"":[[[43.5,31.392827624847584],[43.83333333333334,31.392827624847584],[43.833333333333336,31.653723008319577],[43.5,31.653723008319577],[43.5,31.392827624847584]]]}"
3745,0.05662339916669302,"{""type"":""Polygon"",""coordinates"":[[[43.83333333333334,31.392827624847584],[44.16666666666667,31.392827624847584],[44.16666666666667,31.653723008319577],[43.833333333333336,31.653723008319577],[43.83333333333334,31.392827624847584]]]}"
3746,0.05096197317564304,"{""type"":""Polygon"",""coordinates"":[[[44.16666666666667,31.392827624847584],[44.50000000000001,31.392827624847584],[44.5,31.653723008319577],[44.16666666666667,31.653723008319577],[44.16666666666667,31.392827624847584]]]}"
3747,0.07262755205696433,"{""type"":""Polygon"",""coordinates"":[[[44.50000000000001,31.392827624847584],[44.833333333333336,31.392827624847577],[44.83333333333334,31.653723008319577],[44.5,31.653723008319577],[44.50000000000001,31.392827624847584]]]}"
3748,0.07856785753796755,"{""type"":""Polygon"",""coordinates"":[[[44.833333333333336,31.392827624847577],[45.16666666666667,31.392827624847584],[45.16666666666668,31.653723008319577],[44.83333333333334,31.653723008319577],[44.833333333333336,31.392827624847577]]]}"
3749,0.06881169151248956,"{""type"":""Polygon"",""coordinates"":[[[45.16666666666667,31.392827624847584],[45.5,31.392827624847584],[45.5,31.653723008319577],[45.16666666666668,31.653723008319577],[45.16666666666667,31.392827624847584]]]}"
3750,0.026798921189409845,"{""type"":""Polygon"",""coordinates"":[[[45.5,31.392827624847584],[45.83333333333333,31.392827624847584],[45.833333333333336,31.653723008319577],[45.5,31.653723008319577],[45.5,31.392827624847584]]]}"
3751,0.07541312525535375,"{""type"":""Polygon"",""coordinates"":[[[45.83333333333333,31.392827624847584],[46.166666666666664,31.392827624847584],[46.166666666666664,31.653723008319577],[45.833333333333336,31.653723008319577],[45.83333333333333,31.392827624847584]]]}"
3752,0.09520055991747454,"{""type"":""Polygon"",""coordinates"":[[[46.166666666666664,31.392827624847584],[46.5,31.392827624847577],[46.5,31.653723008319577],[46.166666666666664,31.653723008319577],[46.166666666666664,31.392827624847584]]]}"
3753,0.07107438591855272,"{""type"":""Polygon"",""coordinates"":[[[46.5,31.392827624847577],[46.83333333333334,31.392827624847584],[46.83333333333334,31.653723008319577],[46.5,31.653723008319577],[46.5,31.392827624847577]]]}"
